Date,User,Kind,Max Mode,Model,Tokens,Cost
"Jun 29, 09:58 PM","You","ultra","Yes","claude-4-opus-thinking","61,722","Included"
"Jun 29, 09:58 PM","You","ultra","Yes","claude-4-opus-thinking","61,425","Included"
"Jun 29, 09:58 PM","You","ultra","Yes","claude-4-opus-thinking","61,146","Included"
"Jun 29, 09:58 PM","You","ultra","Yes","claude-4-opus-thinking","60,919","Included"
"Jun 29, 09:57 PM","You","ultra","Yes","claude-4-opus-thinking","96,579","Included"
"Jun 29, 09:57 PM","You","ultra","Yes","claude-4-opus-thinking","60,344","Included"
"Jun 29, 09:57 PM","You","ultra","Yes","claude-4-opus-thinking","96,336","Included"
"Jun 29, 09:57 PM","You","ultra","Yes","claude-4-opus-thinking","60,075","Included"
"Jun 29, 09:57 PM","You","ultra","Yes","claude-4-opus-thinking","59,120","Included"
"Jun 29, 09:57 PM","You","ultra","Yes","claude-4-opus-thinking","58,055","Included"
"Jun 29, 09:56 PM","You","ultra","Yes","claude-4-opus-thinking","57,853","Included"
"Jun 29, 09:56 PM","You","ultra","Yes","claude-4-opus-thinking","57,214","Included"
"Jun 29, 09:56 PM","You","ultra","Yes","claude-4-opus-thinking","56,196","Included"
"Jun 29, 09:56 PM","You","ultra","Yes","claude-4-opus-thinking","55,510","Included"
"Jun 29, 09:56 PM","You","ultra","Yes","claude-4-opus-thinking","54,845","Included"
"Jun 29, 09:56 PM","You","ultra","Yes","claude-4-opus-thinking","89,388","Included"
"Jun 29, 09:55 PM","You","ultra","Yes","claude-4-opus-thinking","54,568","Included"
"Jun 29, 09:55 PM","You","ultra","Yes","claude-4-opus-thinking","89,225","Included"
"Jun 29, 09:55 PM","You","ultra","Yes","claude-4-opus-thinking","52,987","Included"
"Jun 29, 09:55 PM","You","ultra","Yes","claude-4-opus-thinking","81,095","Included"
"Jun 29, 09:55 PM","You","ultra","Yes","claude-4-opus-thinking","49,450","Included"
"Jun 29, 09:55 PM","You","ultra","Yes","claude-4-opus-thinking","48,227","Included"
"Jun 29, 09:54 PM","You","ultra","Yes","claude-4-opus-thinking","46,226","Included"
"Jun 29, 09:54 PM","You","ultra","Yes","claude-4-opus-thinking","45,715","Included"
"Jun 29, 09:54 PM","You","ultra","Yes","claude-4-opus-thinking","44,629","Included"
"Jun 29, 09:54 PM","You","ultra","Yes","claude-4-opus-thinking","43,061","Included"
"Jun 29, 09:54 PM","You","ultra","Yes","claude-4-opus-thinking","40,074","Included"
"Jun 29, 09:54 PM","You","ultra","Yes","claude-4-opus-thinking","39,631","Included"
"Jun 29, 09:54 PM","You","Errored, Not Charged","Yes","claude-4-opus-thinking","0","Included"
"Jun 29, 09:53 PM","You","ultra","Yes","claude-4-opus-thinking","148,332","Included"
"Jun 29, 09:53 PM","You","ultra","Yes","claude-4-opus-thinking","147,447","Included"
"Jun 29, 09:53 PM","You","ultra","Yes","claude-4-opus-thinking","145,850","Included"
"Jun 29, 09:53 PM","You","Errored, Not Charged","Yes","claude-4-opus-thinking","0","Included"
"Jun 29, 09:51 PM","You","ultra","Yes","claude-4-opus-thinking","74,744","Included"
"Jun 29, 09:51 PM","You","ultra","Yes","claude-4-opus-thinking","68,501","Included"
"Jun 29, 09:50 PM","You","ultra","Yes","claude-4-opus-thinking","125,315","Included"
"Jun 29, 09:49 PM","You","ultra","Yes","claude-4-opus-thinking","60,251","Included"
"Jun 29, 09:49 PM","You","ultra","Yes","claude-4-opus-thinking","55,555","Included"
"Jun 29, 09:47 PM","You","ultra","Yes","claude-4-opus-thinking","54,492","Included"
"Jun 29, 09:47 PM","You","ultra","Yes","claude-4-opus-thinking","47,782","Included"
"Jun 29, 09:47 PM","You","ultra","Yes","claude-4-opus-thinking","47,567","Included"
"Jun 29, 09:47 PM","You","ultra","Yes","claude-4-opus-thinking","45,686","Included"
"Jun 29, 09:45 PM","You","ultra","Yes","claude-4-opus-thinking","145,031","Included"
"Jun 29, 09:45 PM","You","ultra","Yes","claude-4-opus-thinking","144,280","Included"
"Jun 29, 09:45 PM","You","ultra","Yes","claude-4-opus-thinking","142,900","Included"
"Jun 29, 09:44 PM","You","Errored, Not Charged","Yes","claude-4-opus-thinking","0","Included"
"Jun 29, 09:39 PM","You","ultra","Yes","claude-4-opus-thinking","0","Included"
"Jun 29, 09:39 PM","You","ultra","Yes","claude-4-opus-thinking","120,743","Included"
"Jun 29, 09:38 PM","You","ultra","Yes","claude-4-opus-thinking","43,148","Included"
"Jun 29, 09:37 PM","You","ultra","Yes","claude-4-opus-thinking","121,253","Included"
"Jun 29, 09:37 PM","You","ultra","Yes","claude-4-opus-thinking","120,427","Included"
"Jun 29, 09:37 PM","You","ultra","Yes","claude-4-opus-thinking","119,882","Included"
"Jun 29, 09:36 PM","You","ultra","Yes","claude-4-opus-thinking","119,017","Included"
"Jun 29, 09:36 PM","You","ultra","Yes","claude-4-opus-thinking","118,597","Included"
"Jun 29, 09:36 PM","You","ultra","Yes","claude-4-opus-thinking","118,153","Included"
"Jun 29, 09:36 PM","You","ultra","Yes","claude-4-opus-thinking","117,240","Included"
"Jun 29, 09:36 PM","You","ultra","Yes","claude-4-opus-thinking","40,439","Included"
"Jun 29, 09:36 PM","You","ultra","Yes","claude-4-opus-thinking","116,931","Included"
"Jun 29, 09:36 PM","You","ultra","Yes","claude-4-opus-thinking","39,419","Included"
"Jun 29, 09:36 PM","You","ultra","Yes","claude-4-opus-thinking","116,591","Included"
"Jun 29, 09:36 PM","You","ultra","Yes","claude-4-opus-thinking","39,066","Included"
"Jun 29, 09:35 PM","You","ultra","Yes","claude-4-opus-thinking","116,040","Included"
"Jun 29, 09:35 PM","You","ultra","Yes","claude-4-opus-thinking","114,694","Included"
"Jun 29, 09:35 PM","You","ultra","Yes","claude-4-opus-thinking","114,260","Included"
"Jun 29, 09:35 PM","You","ultra","Yes","claude-4-opus-thinking","113,975","Included"
"Jun 29, 09:35 PM","You","ultra","Yes","claude-4-opus-thinking","112,903","Included"
"Jun 29, 09:34 PM","You","ultra","Yes","claude-4-opus-thinking","38,909","Included"
"Jun 29, 09:34 PM","You","ultra","Yes","claude-4-opus-thinking","34,635","Included"
"Jun 29, 09:34 PM","You","ultra","Yes","claude-4-opus-thinking","27,630","Included"
"Jun 29, 09:34 PM","You","ultra","Yes","claude-4-opus-thinking","27,057","Included"
"Jun 29, 09:34 PM","You","ultra","Yes","claude-4-opus-thinking","26,309","Included"
"Jun 29, 09:33 PM","You","ultra","Yes","claude-4-opus-thinking","25,110","Included"
"Jun 29, 09:33 PM","You","ultra","Yes","claude-4-opus-thinking","24,837","Included"
"Jun 29, 09:33 PM","You","ultra","Yes","claude-4-opus-thinking","24,584","Included"
"Jun 29, 09:33 PM","You","ultra","Yes","claude-4-opus-thinking","24,332","Included"
"Jun 29, 09:33 PM","You","ultra","Yes","claude-4-opus-thinking","23,979","Included"
"Jun 29, 09:33 PM","You","ultra","Yes","claude-4-opus-thinking","23,425","Included"
"Jun 29, 09:33 PM","You","ultra","Yes","claude-4-opus-thinking","21,988","Included"
"Jun 29, 09:33 PM","You","ultra","Yes","claude-4-opus-thinking","18,694","Included"
"Jun 29, 09:26 PM","You","ultra","Yes","claude-4-opus-thinking","111,984","Included"
"Jun 29, 09:23 PM","You","ultra","Yes","claude-4-opus-thinking","112,911","Included"
"Jun 29, 09:23 PM","You","ultra","Yes","claude-4-opus-thinking","98,220","Included"
"Jun 29, 09:23 PM","You","ultra","Yes","claude-4-opus-thinking","98,013","Included"
"Jun 29, 09:23 PM","You","ultra","Yes","claude-4-opus-thinking","97,730","Included"
"Jun 29, 09:23 PM","You","ultra","Yes","claude-4-opus-thinking","97,034","Included"
"Jun 29, 09:23 PM","You","ultra","Yes","claude-4-opus-thinking","96,385","Included"
"Jun 29, 09:23 PM","You","Errored, Not Charged","Yes","claude-4-opus-thinking","96,241","Included"
"Jun 29, 09:22 PM","You","ultra","Yes","claude-4-opus-thinking","96,084","Included"
"Jun 29, 09:22 PM","You","ultra","Yes","claude-4-opus-thinking","95,790","Included"
"Jun 29, 09:21 PM","You","ultra","Yes","claude-4-opus-thinking","93,493","Included"
"Jun 29, 09:20 PM","You","ultra","Yes","claude-4-opus-thinking","79,575","Included"
"Jun 29, 09:20 PM","You","ultra","Yes","claude-4-opus-thinking","79,180","Included"
"Jun 29, 09:20 PM","You","ultra","Yes","claude-4-opus-thinking","78,743","Included"
"Jun 29, 09:20 PM","You","ultra","Yes","claude-4-opus-thinking","77,690","Included"
"Jun 29, 09:20 PM","You","ultra","Yes","claude-4-opus-thinking","75,675","Included"
"Jun 29, 09:20 PM","You","ultra","Yes","claude-4-opus-thinking","75,399","Included"
"Jun 29, 09:19 PM","You","ultra","Yes","claude-4-opus-thinking","70,298","Included"
"Jun 29, 09:18 PM","You","ultra","Yes","claude-4-opus-thinking","56,561","Included"
"Jun 29, 09:18 PM","You","ultra","Yes","claude-4-opus-thinking","53,519","Included"
"Jun 29, 09:16 PM","You","ultra","Yes","claude-4-opus-thinking","54,296","Included"
"Jun 29, 09:16 PM","You","ultra","Yes","claude-4-opus-thinking","52,896","Included"
"Jun 29, 09:16 PM","You","ultra","Yes","claude-4-opus-thinking","52,614","Included"
"Jun 29, 09:16 PM","You","ultra","Yes","claude-4-opus-thinking","52,614","Included"
"Jun 29, 09:16 PM","You","ultra","Yes","claude-4-opus-thinking","52,328","Included"
"Jun 29, 09:15 PM","You","ultra","Yes","claude-4-opus-thinking","50,832","Included"
"Jun 29, 09:15 PM","You","ultra","Yes","claude-4-opus-thinking","50,361","Included"
"Jun 29, 09:15 PM","You","ultra","Yes","claude-4-opus-thinking","50,061","Included"
"Jun 29, 09:15 PM","You","ultra","Yes","claude-4-opus-thinking","49,582","Included"
"Jun 29, 09:15 PM","You","ultra","Yes","claude-4-opus-thinking","49,204","Included"
"Jun 29, 09:15 PM","You","ultra","Yes","claude-4-opus-thinking","48,897","Included"
"Jun 29, 09:15 PM","You","ultra","Yes","claude-4-opus-thinking","48,523","Included"
"Jun 29, 09:14 PM","You","ultra","Yes","claude-4-opus-thinking","48,067","Included"
"Jun 29, 09:14 PM","You","ultra","Yes","claude-4-opus-thinking","38,339","Included"
"Jun 29, 09:14 PM","You","ultra","Yes","claude-4-opus-thinking","37,982","Included"
"Jun 29, 09:14 PM","You","ultra","Yes","claude-4-opus-thinking","37,723","Included"
"Jun 29, 09:14 PM","You","ultra","Yes","claude-4-opus-thinking","37,431","Included"
"Jun 29, 09:13 PM","You","ultra","Yes","claude-4-opus-thinking","170,469","Included"
"Jun 29, 09:12 PM","You","ultra","Yes","claude-4-opus-thinking","144,795","Included"
"Jun 29, 09:12 PM","You","Errored, Not Charged","Yes","claude-4-opus-thinking","144,513","Included"
"Jun 29, 09:12 PM","You","ultra","Yes","claude-4-opus-thinking","144,292","Included"
"Jun 29, 09:12 PM","You","ultra","Yes","claude-4-opus-thinking","143,973","Included"
"Jun 29, 09:12 PM","You","Errored, Not Charged","Yes","claude-4-opus-thinking","143,017","Included"
"Jun 29, 09:12 PM","You","ultra","Yes","claude-4-opus-thinking","142,763","Included"
"Jun 29, 09:12 PM","You","ultra","Yes","claude-4-opus-thinking","142,174","Included"
"Jun 29, 09:11 PM","You","ultra","Yes","claude-4-opus-thinking","141,634","Included"
"Jun 29, 09:11 PM","You","ultra","Yes","claude-4-opus-thinking","140,412","Included"
"Jun 29, 09:11 PM","You","ultra","Yes","claude-4-opus-thinking","135,958","Included"
"Jun 29, 09:11 PM","You","ultra","Yes","claude-4-opus-thinking","135,776","Included"
"Jun 29, 09:11 PM","You","ultra","Yes","claude-4-opus-thinking","135,196","Included"
"Jun 29, 09:11 PM","You","ultra","Yes","claude-4-opus-thinking","134,408","Included"
"Jun 29, 09:10 PM","You","ultra","Yes","claude-4-opus-thinking","133,454","Included"
"Jun 29, 09:10 PM","You","ultra","Yes","claude-4-opus-thinking","132,829","Included"
"Jun 29, 09:10 PM","You","ultra","Yes","claude-4-opus-thinking","132,627","Included"
"Jun 29, 09:02 PM","You","ultra","Yes","claude-4-opus-thinking","132,282","Included"
"Jun 29, 08:43 PM","You","ultra","Yes","claude-4-opus-thinking","132,470","Included"
"Jun 29, 08:42 PM","You","ultra","Yes","claude-4-opus-thinking","131,825","Included"
"Jun 29, 08:42 PM","You","ultra","Yes","claude-4-opus-thinking","129,658","Included"
"Jun 29, 08:42 PM","You","ultra","Yes","claude-4-opus-thinking","129,215","Included"
"Jun 29, 08:41 PM","You","ultra","Yes","claude-4-opus-thinking","128,199","Included"
"Jun 29, 08:41 PM","You","ultra","Yes","claude-4-opus-thinking","127,136","Included"
"Jun 29, 08:41 PM","You","ultra","Yes","claude-4-opus-thinking","126,136","Included"
"Jun 29, 08:41 PM","You","ultra","Yes","claude-4-opus-thinking","125,002","Included"
"Jun 29, 08:41 PM","You","ultra","Yes","claude-4-opus-thinking","124,805","Included"
"Jun 29, 08:41 PM","You","ultra","Yes","claude-4-opus-thinking","123,984","Included"
"Jun 29, 08:40 PM","You","ultra","Yes","claude-4-opus-thinking","117,638","Included"
"Jun 29, 08:40 PM","You","Errored, Not Charged","Yes","claude-4-opus-thinking","0","Included"
"Jun 29, 08:40 PM","You","ultra","Yes","claude-4-opus-thinking","115,199","Included"
"Jun 29, 08:40 PM","You","ultra","Yes","claude-4-opus-thinking","114,887","Included"
"Jun 29, 08:40 PM","You","ultra","Yes","claude-4-opus-thinking","114,492","Included"
"Jun 29, 08:39 PM","You","ultra","Yes","claude-4-opus-thinking","113,962","Included"
"Jun 29, 08:39 PM","You","ultra","Yes","claude-4-opus-thinking","113,311","Included"
"Jun 29, 08:39 PM","You","ultra","Yes","claude-4-opus-thinking","112,699","Included"
"Jun 29, 08:39 PM","You","ultra","Yes","claude-4-opus-thinking","107,597","Included"
"Jun 29, 08:38 PM","You","ultra","Yes","claude-4-opus-thinking","106,518","Included"
"Jun 29, 08:36 PM","You","ultra","Yes","claude-4-opus-thinking","106,229","Included"
"Jun 29, 08:36 PM","You","ultra","Yes","claude-4-opus-thinking","105,612","Included"
"Jun 29, 08:36 PM","You","ultra","Yes","claude-4-opus-thinking","105,273","Included"
"Jun 29, 08:36 PM","You","ultra","Yes","claude-4-opus-thinking","102,853","Included"
"Jun 29, 08:35 PM","You","ultra","Yes","claude-4-opus-thinking","102,685","Included"
"Jun 29, 08:35 PM","You","ultra","Yes","claude-4-opus-thinking","102,253","Included"
"Jun 29, 08:35 PM","You","ultra","Yes","claude-4-opus-thinking","101,511","Included"
"Jun 29, 08:35 PM","You","ultra","Yes","claude-4-opus-thinking","99,128","Included"
"Jun 29, 08:35 PM","You","ultra","Yes","claude-4-opus-thinking","97,290","Included"
"Jun 29, 08:34 PM","You","ultra","Yes","claude-4-opus-thinking","95,445","Included"
"Jun 29, 08:34 PM","You","ultra","Yes","claude-4-opus-thinking","93,132","Included"
"Jun 29, 08:34 PM","You","ultra","Yes","claude-4-opus-thinking","92,869","Included"
"Jun 29, 08:34 PM","You","ultra","Yes","claude-4-opus-thinking","92,644","Included"
"Jun 29, 08:34 PM","You","ultra","Yes","claude-4-opus-thinking","92,418","Included"
"Jun 29, 08:34 PM","You","ultra","Yes","claude-4-opus-thinking","92,180","Included"
"Jun 29, 08:34 PM","You","ultra","Yes","claude-4-opus-thinking","90,696","Included"
"Jun 29, 08:34 PM","You","ultra","Yes","claude-4-opus-thinking","89,100","Included"
"Jun 29, 08:34 PM","You","Errored, Not Charged","Yes","claude-4-opus-thinking","87,298","Included"
"Jun 29, 08:33 PM","You","ultra","Yes","claude-4-opus-thinking","86,975","Included"
"Jun 29, 08:33 PM","You","ultra","Yes","claude-4-opus-thinking","84,952","Included"
"Jun 29, 08:33 PM","You","ultra","Yes","claude-4-opus-thinking","82,959","Included"
"Jun 29, 08:33 PM","You","ultra","Yes","claude-4-opus-thinking","80,670","Included"
"Jun 29, 08:33 PM","You","ultra","Yes","claude-4-opus-thinking","78,498","Included"
"Jun 29, 08:32 PM","You","ultra","Yes","claude-4-opus-thinking","72,833","Included"
"Jun 29, 08:31 PM","You","ultra","Yes","claude-4-opus-thinking","70,834","Included"
"Jun 29, 08:30 PM","You","ultra","Yes","claude-4-opus-thinking","54,744","Included"
"Jun 29, 08:30 PM","You","ultra","Yes","claude-4-opus-thinking","54,710","Included"
"Jun 29, 08:30 PM","You","ultra","Yes","claude-4-opus-thinking","54,081","Included"
"Jun 29, 08:29 PM","You","Errored, Not Charged","Yes","claude-4-opus-thinking","50,407","Included"
"Jun 29, 08:29 PM","You","ultra","Yes","claude-4-opus-thinking","50,169","Included"
"Jun 29, 08:28 PM","You","ultra","Yes","claude-4-opus-thinking","137,312","Included"
"Jun 29, 08:28 PM","You","ultra","Yes","claude-4-opus-thinking","135,686","Included"
"Jun 29, 08:28 PM","You","ultra","Yes","claude-4-opus-thinking","133,921","Included"
"Jun 29, 08:27 PM","You","ultra","Yes","claude-4-opus-thinking","133,320","Included"
"Jun 29, 08:27 PM","You","ultra","Yes","claude-4-opus-thinking","132,322","Included"
"Jun 29, 08:27 PM","You","ultra","Yes","claude-4-opus-thinking","131,710","Included"
"Jun 29, 08:26 PM","You","ultra","Yes","claude-4-opus-thinking","0","Included"
"Jun 29, 08:25 PM","You","Errored, Not Charged","Yes","claude-4-opus-thinking","0","Included"
"Jun 29, 08:23 PM","You","Errored, Not Charged","Yes","claude-4-opus-thinking","0","Included"
"Jun 29, 08:23 PM","You","ultra","Yes","claude-4-opus-thinking","112,172","Included"
"Jun 29, 08:22 PM","You","ultra","Yes","claude-4-opus-thinking","111,648","Included"
"Jun 29, 08:22 PM","You","Errored, Not Charged","Yes","claude-4-opus-thinking","109,991","Included"
"Jun 29, 08:22 PM","You","ultra","Yes","claude-4-opus-thinking","108,418","Included"
"Jun 29, 08:22 PM","You","ultra","Yes","claude-4-opus-thinking","107,869","Included"
"Jun 29, 08:21 PM","You","ultra","Yes","claude-4-opus-thinking","106,904","Included"
"Jun 29, 08:21 PM","You","ultra","Yes","claude-4-opus-thinking","105,555","Included"
"Jun 29, 08:21 PM","You","ultra","Yes","claude-4-opus-thinking","104,784","Included"
"Jun 29, 08:21 PM","You","ultra","Yes","claude-4-opus-thinking","104,368","Included"
"Jun 29, 08:21 PM","You","ultra","Yes","claude-4-opus-thinking","104,041","Included"
"Jun 29, 08:20 PM","You","ultra","Yes","claude-4-opus-thinking","103,716","Included"
"Jun 29, 08:20 PM","You","ultra","Yes","claude-4-opus-thinking","102,784","Included"
"Jun 29, 08:20 PM","You","ultra","Yes","claude-4-opus-thinking","100,882","Included"
"Jun 29, 08:20 PM","You","ultra","Yes","claude-4-opus-thinking","99,753","Included"
"Jun 29, 08:20 PM","You","ultra","Yes","claude-4-opus-thinking","98,915","Included"
"Jun 29, 08:17 PM","You","ultra","Yes","claude-4-opus-thinking","99,694","Included"
"Jun 29, 08:17 PM","You","ultra","Yes","claude-4-opus-thinking","99,290","Included"
"Jun 29, 08:16 PM","You","ultra","Yes","claude-4-opus-thinking","98,317","Included"
"Jun 29, 08:16 PM","You","ultra","Yes","claude-4-opus-thinking","97,668","Included"
"Jun 29, 08:16 PM","You","ultra","Yes","claude-4-opus-thinking","97,289","Included"
"Jun 29, 08:16 PM","You","ultra","Yes","claude-4-opus-thinking","96,097","Included"
"Jun 29, 08:15 PM","You","ultra","Yes","claude-4-opus-thinking","95,686","Included"
"Jun 29, 08:15 PM","You","ultra","Yes","claude-4-opus-thinking","95,389","Included"
"Jun 29, 08:15 PM","You","ultra","Yes","claude-4-opus-thinking","95,085","Included"
"Jun 29, 08:15 PM","You","Errored, Not Charged","Yes","claude-4-opus-thinking","94,556","Included"
"Jun 29, 08:15 PM","You","ultra","Yes","claude-4-opus-thinking","93,922","Included"
"Jun 29, 08:14 PM","You","ultra","Yes","claude-4-opus-thinking","92,619","Included"
"Jun 29, 08:14 PM","You","ultra","Yes","claude-4-opus-thinking","86,076","Included"
"Jun 29, 08:14 PM","You","ultra","Yes","claude-4-opus-thinking","85,682","Included"
"Jun 29, 08:14 PM","You","ultra","Yes","claude-4-opus-thinking","85,005","Included"
"Jun 29, 08:13 PM","You","ultra","Yes","claude-4-opus-thinking","84,821","Included"
"Jun 29, 08:13 PM","You","ultra","Yes","claude-4-opus-thinking","81,105","Included"
"Jun 29, 08:13 PM","You","ultra","Yes","claude-4-opus-thinking","80,085","Included"
"Jun 29, 08:12 PM","You","ultra","Yes","claude-4-opus-thinking","79,042","Included"
"Jun 29, 08:12 PM","You","ultra","Yes","claude-4-opus-thinking","78,737","Included"
"Jun 29, 08:11 PM","You","ultra","Yes","claude-4-opus-thinking","76,936","Included"
